# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.000000000000000000e+01 1.855709497238164431e+03 -5.576303375981783716e+00 0.000000000000000000e+00 -5.576303375981783716e+00 0.000000000000000000e+00 3.288345727885852443e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.678373482029044432e-03
7.100000000000000000e+01 1.879988400320688243e+03 -6.023153982217213986e+00 0.000000000000000000e+00 -6.023153982217213986e+00 0.000000000000000000e+00 3.420720084720306753e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.726718746422014391e-03
7.200000000000000000e+01 1.904566529552876773e+03 -6.482730028848789239e+00 0.000000000000000000e+00 -6.482730028848789239e+00 0.000000000000000000e+00 3.555362026670627618e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.775750702852050850e-03
7.300000000000000000e+01 1.929462105383219523e+03 -6.955181025220903202e+00 0.000000000000000000e+00 -6.955181025220903202e+00 0.000000000000000000e+00 3.692223428301725785e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.825470932567394011e-03
7.400000000000000000e+01 1.954589354060600726e+03 -7.439586779577209263e+00 0.000000000000000000e+00 -7.439586779577209263e+00 0.000000000000000000e+00 3.831196744267413856e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.875881056120991350e-03
7.500000000000000000e+01 1.979855077521756584e+03 -7.934692804552988754e+00 0.000000000000000000e+00 -7.934692804552988754e+00 0.000000000000000000e+00 3.972167008118249187e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.926982696299618701e-03
7.600000000000000000e+01 2.005151226221692013e+03 -8.439415444317541315e+00 0.000000000000000000e+00 -8.439415444317541315e+00 0.000000000000000000e+00 4.114996976002082141e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.978777443237193616e-03
7.700000000000000000e+01 2.030414326916846903e+03 -8.952819589458115956e+00 0.000000000000000000e+00 -8.952819589458115956e+00 0.000000000000000000e+00 4.259579125552722667e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.031266825400069361e-03
7.800000000000000000e+01 2.055722051961028683e+03 -9.475232930143342003e+00 0.000000000000000000e+00 -9.475232930143342003e+00 0.000000000000000000e+00 4.405791086283230018e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.084452286718788995e-03
7.900000000000000000e+01 2.081211507926381728e+03 -1.000728027196707970e+01 0.000000000000000000e+00 -1.000728027196707970e+01 0.000000000000000000e+00 4.553517925205291528e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.138335170343177820e-03
8.000000000000000000e+01 2.106997523934697256e+03 -1.054973497110382930e+01 0.000000000000000000e+00 -1.054973497110382930e+01 0.000000000000000000e+00 4.702644719112047400e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.192916711539991473e-03
8.100000000000000000e+01 2.133177480970385204e+03 -1.110297453369533294e+01 0.000000000000000000e+00 -1.110297453369533294e+01 0.000000000000000000e+00 4.853055257900871222e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.248198038247691335e-03
8.200000000000000000e+01 2.159756659549088454e+03 -1.166653594491767088e+01 0.000000000000000000e+00 -1.166653594491767088e+01 0.000000000000000000e+00 5.004643009871860837e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.304180181162223534e-03
8.300000000000000000e+01 2.186685749183262487e+03 -1.223993176558850671e+01 0.000000000000000000e+00 -1.223993176558850671e+01 0.000000000000000000e+00 5.157285301412818379e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.360864091613609338e-03
8.400000000000000000e+01 2.213937729843078614e+03 -1.282237742229149546e+01 0.000000000000000000e+00 -1.282237742229149546e+01 0.000000000000000000e+00 5.310866900401977064e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.418250668745651130e-03
8.500000000000000000e+01 2.241478157362767888e+03 -1.341345976453385980e+01 0.000000000000000000e+00 -1.341345976453385980e+01 0.000000000000000000e+00 5.465265160543145706e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.476340792675271827e-03
8.600000000000000000e+01 2.269280018761513929e+03 -1.401239423578518739e+01 0.000000000000000000e+00 -1.401239423578518739e+01 0.000000000000000000e+00 5.620379735850634662e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.535135365016487081e-03
8.700000000000000000e+01 2.297301445676146614e+03 -1.461861914785461281e+01 0.000000000000000000e+00 -1.461861914785461281e+01 0.000000000000000000e+00 5.776080583337466212e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.594635353350080616e-03
8.800000000000000000e+01 2.325515426164354722e+03 -1.523157283688672869e+01 0.000000000000000000e+00 -1.523157283688672869e+01 0.000000000000000000e+00 5.932245105928718454e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.654841839940240422e-03
8.900000000000000000e+01 2.353924659785574477e+03 -1.585076795336006583e+01 0.000000000000000000e+00 -1.585076795336006583e+01 0.000000000000000000e+00 6.088750725297350508e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.715756071091351715e-03
9.000000000000000000e+01 2.382524414269241333e+03 -1.647586575192335445e+01 0.000000000000000000e+00 -1.647586575192335445e+01 0.000000000000000000e+00 6.245430312937295669e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.777379507053490734e-03
9.100000000000000000e+01 2.411318432923583259e+03 -1.710631326972886512e+01 0.000000000000000000e+00 -1.710631326972886512e+01 0.000000000000000000e+00 6.402155039491994604e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.839713869299629462e-03
9.200000000000000000e+01 2.440307233178885781e+03 -1.774188908599210635e+01 0.000000000000000000e+00 -1.774188908599210635e+01 0.000000000000000000e+00 6.558778358017013366e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.902761184543347847e-03
9.300000000000000000e+01 2.469507233953303967e+03 -1.838208328948798354e+01 0.000000000000000000e+00 -1.838208328948798354e+01 0.000000000000000000e+00 6.715154881129039577e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.966523822921729447e-03
9.400000000000000000e+01 2.498912560848896192e+03 -1.902668316105248181e+01 0.000000000000000000e+00 -1.902668316105248181e+01 0.000000000000000000e+00 6.871161530708944642e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.031004529668304345e-03
9.500000000000000000e+01 2.528539615678973860e+03 -1.967517890910318101e+01 0.000000000000000000e+00 -1.967517890910318101e+01 0.000000000000000000e+00 7.026645540329926609e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.096206448306400034e-03
9.600000000000000000e+01 2.558382506106996971e+03 -2.032713508987151130e+01 0.000000000000000000e+00 -2.032713508987151130e+01 0.000000000000000000e+00 7.181469026130175015e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.162133134904124027e-03
9.700000000000000000e+01 2.588442759116599063e+03 -2.098211632577304897e+01 0.000000000000000000e+00 -2.098211632577304897e+01 0.000000000000000000e+00 7.335486702414744098e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.228788562715136003e-03
9.800000000000000000e+01 2.618729321411275578e+03 -2.163968730643722793e+01 0.000000000000000000e+00 -2.163968730643722793e+01 0.000000000000000000e+00 7.488545882186693481e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.296177116517194292e-03
9.900000000000000000e+01 2.649221418383278888e+03 -2.229933850542554197e+01 0.000000000000000000e+00 -2.229933850542554197e+01 0.000000000000000000e+00 7.640508762599023118e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.364303577230238346e-03
1.000000000000000000e+02 2.679935410284251702e+03 -2.296056046320868660e+01 0.000000000000000000e+00 -2.296056046320868660e+01 0.000000000000000000e+00 7.791259853579218797e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.433173096973321601e-03
1.010000000000000000e+02 2.710865132739342698e+03 -2.362284383175753177e+01 0.000000000000000000e+00 -2.362284383175753177e+01 0.000000000000000000e+00 7.940653278060857412e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.502791165308190204e-03
1.020000000000000000e+02 2.742010909751391864e+03 -2.428590236064402319e+01 0.000000000000000000e+00 -2.428590236064402319e+01 0.000000000000000000e+00 8.088466097512334585e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.573163567906946156e-03
1.030000000000000000e+02 2.773357972224600871e+03 -2.494892992256378506e+01 0.000000000000000000e+00 -2.494892992256378506e+01 0.000000000000000000e+00 8.234697550284377776e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.644296338820745326e-03
1.040000000000000000e+02 2.804906407115843194e+03 -2.561156615069921827e+01 0.000000000000000000e+00 -2.561156615069921827e+01 0.000000000000000000e+00 8.379049768400639309e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.716195708281681397e-03
1.050000000000000000e+02 2.836648874213561157e+03 -2.627322788469485459e+01 0.000000000000000000e+00 -2.627322788469485459e+01 0.000000000000000000e+00 8.521447761842398938e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.788868047448283941e-03
1.060000000000000000e+02 2.868578036298175903e+03 -2.693325773521523203e+01 0.000000000000000000e+00 -2.693325773521523203e+01 0.000000000000000000e+00 8.661742284249044355e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.862319812227050283e-03
1.070000000000000000e+02 2.900686560866992750e+03 -2.759122121572075770e+01 0.000000000000000000e+00 -2.759122121572075770e+01 0.000000000000000000e+00 8.799858399595648084e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.936557488149546209e-03
1.080000000000000000e+02 2.932959693360414803e+03 -2.824653532308357029e+01 0.000000000000000000e+00 -2.824653532308357029e+01 0.000000000000000000e+00 8.935572631342526551e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.011587537928335175e-03
1.090000000000000000e+02 2.965404971932709941e+03 -2.889854281971628325e+01 0.000000000000000000e+00 -2.889854281971628325e+01 0.000000000000000000e+00 9.068810096102235541e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.087416353872449538e-03
1.100000000000000000e+02 2.998007658462456220e+03 -2.954680936682255421e+01 0.000000000000000000e+00 -2.954680936682255421e+01 0.000000000000000000e+00 9.199347369307369071e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.164050216504945785e-03
1.110000000000000000e+02 3.030760452765635364e+03 -3.019082639033420890e+01 0.000000000000000000e+00 -3.019082639033420890e+01 0.000000000000000000e+00 9.327109618934070756e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.241495260907538270e-03
1.120000000000000000e+02 3.063663493076588111e+03 -3.082986251462521565e+01 0.000000000000000000e+00 -3.082986251462521565e+01 0.000000000000000000e+00 9.452022038258098835e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.319757452067033571e-03
1.130000000000000000e+02 3.096709499477994541e+03 -3.146355783205750356e+01 0.000000000000000000e+00 -3.146355783205750356e+01 0.000000000000000000e+00 9.573861278674915543e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.398842569395887241e-03
1.140000000000000000e+02 3.129891131804295128e+03 -3.209125303288218589e+01 0.000000000000000000e+00 -3.209125303288218589e+01 0.000000000000000000e+00 9.692478146920651128e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.478756202120614920e-03
