# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.700000000000000000e+01 2.054183943263547462e+03 -8.125643195127416618e+00 0.000000000000000000e+00 -8.125643195127416618e+00 0.000000000000000000e+00 7.573586891516013164e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.194754505984307380e-01
7.800000000000000000e+01 2.079324137546464954e+03 -8.652314557688741914e+00 0.000000000000000000e+00 -8.652314557688741914e+00 0.000000000000000000e+00 7.702742645107871766e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.184094590600764996e-01
7.900000000000000000e+01 2.104649629597652620e+03 -9.188544175428233984e+00 0.000000000000000000e+00 -9.188544175428233984e+00 0.000000000000000000e+00 7.833716770882921399e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.173640778555296638e-01
8.000000000000000000e+01 2.130275131653042536e+03 -9.735107691135317154e+00 0.000000000000000000e+00 -9.735107691135317154e+00 0.000000000000000000e+00 7.966385184799947838e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.163387071391177641e-01
8.100000000000000000e+01 2.156297913392146711e+03 -1.029238480013717094e+01 0.000000000000000000e+00 -1.029238480013717094e+01 0.000000000000000000e+00 8.100622906252044064e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.153327725690465655e-01
8.200000000000000000e+01 2.182723262867591529e+03 -1.085991459316383612e+01 0.000000000000000000e+00 -1.085991459316383612e+01 0.000000000000000000e+00 8.236314968087385946e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.143457216904643414e-01
8.300000000000000000e+01 2.209501658329347720e+03 -1.143721162998785346e+01 0.000000000000000000e+00 -1.143721162998785346e+01 0.000000000000000000e+00 8.373330688306575009e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.133770299906994072e-01
8.400000000000000000e+01 2.236605977228021402e+03 -1.202349324624165661e+01 0.000000000000000000e+00 -1.202349324624165661e+01 0.000000000000000000e+00 8.511547186589302205e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.124261965384066919e-01
8.500000000000000000e+01 2.264001679340613009e+03 -1.261834813848931702e+01 0.000000000000000000e+00 -1.261834813848931702e+01 0.000000000000000000e+00 8.650834416799915161e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.114927366790697871e-01
8.600000000000000000e+01 2.291661668260080205e+03 -1.322099353096527707e+01 0.000000000000000000e+00 -1.322099353096527707e+01 0.000000000000000000e+00 8.791084898698600103e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.105761832058315741e-01
8.700000000000000000e+01 2.319543985884545236e+03 -1.383086944464465518e+01 0.000000000000000000e+00 -1.383086944464465518e+01 0.000000000000000000e+00 8.932161741889397266e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.096760877989278238e-01
8.800000000000000000e+01 2.347621535520048383e+03 -1.444741583722161415e+01 0.000000000000000000e+00 -1.444741583722161415e+01 0.000000000000000000e+00 9.073935852901964250e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.087920252848084468e-01
8.900000000000000000e+01 2.375896941750335827e+03 -1.507014692038475978e+01 0.000000000000000000e+00 -1.507014692038475978e+01 0.000000000000000000e+00 9.216278398751065470e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.079235865153619411e-01
9.000000000000000000e+01 2.404365399362687640e+03 -1.569872543683783306e+01 0.000000000000000000e+00 -1.569872543683783306e+01 0.000000000000000000e+00 9.359016289349564310e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.070703817865025831e-01
9.100000000000000000e+01 2.433030574971645365e+03 -1.633259987542803771e+01 0.000000000000000000e+00 -1.633259987542803771e+01 0.000000000000000000e+00 9.502014879432525429e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.062320312134975075e-01
9.200000000000000000e+01 2.461892917695768574e+03 -1.697155022549325309e+01 0.000000000000000000e+00 -1.697155022549325309e+01 0.000000000000000000e+00 9.645121972700960722e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.054081661451135910e-01
9.300000000000000000e+01 2.490968781335099720e+03 -1.761506791148244133e+01 0.000000000000000000e+00 -1.761506791148244133e+01 0.000000000000000000e+00 9.788186830675000838e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.045984378435630746e-01
9.400000000000000000e+01 2.520252214807212113e+03 -1.826294155388162466e+01 0.000000000000000000e+00 -1.826294155388162466e+01 0.000000000000000000e+00 9.931081008219095896e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.038024969014229082e-01
9.500000000000000000e+01 2.549759570598391747e+03 -1.891466261412508842e+01 0.000000000000000000e+00 -1.891466261412508842e+01 0.000000000000000000e+00 1.007364671896114672e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030200170824817130e-01
9.600000000000000000e+01 2.579484891506876920e+03 -1.956979686668536189e+01 0.000000000000000000e+00 -1.956979686668536189e+01 0.000000000000000000e+00 1.021574119841760941e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022506817046326177e-01
9.700000000000000000e+01 2.609429638411012547e+03 -2.022791012132855215e+01 0.000000000000000000e+00 -2.022791012132855215e+01 0.000000000000000000e+00 1.035721440402865845e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.014941826231567701e-01
9.800000000000000000e+01 2.639602707638438915e+03 -2.088856821984491319e+01 0.000000000000000000e+00 -2.088856821984491319e+01 0.000000000000000000e+00 1.049790903291419442e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.007502213552341819e-01
9.900000000000000000e+01 2.669983273177445881e+03 -2.155126272373565399e+01 0.000000000000000000e+00 -2.155126272373565399e+01 0.000000000000000000e+00 1.063768292362828216e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000185166957585692e-01
1.000000000000000000e+02 2.700587635921282072e+03 -2.221548524389606882e+01 0.000000000000000000e+00 -2.221548524389606882e+01 0.000000000000000000e+00 1.077641629767364995e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.992987924151826962e-01
1.010000000000000000e+02 2.731409586869949180e+03 -2.288072746256428047e+01 0.000000000000000000e+00 -2.288072746256428047e+01 0.000000000000000000e+00 1.091395915043936959e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.985907831774602061e-01
1.020000000000000000e+02 2.762449396958155830e+03 -2.354670413557996866e+01 0.000000000000000000e+00 -2.354670413557996866e+01 0.000000000000000000e+00 1.105008451200132136e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.978942302515392659e-01
1.030000000000000000e+02 2.793692245816970171e+03 -2.421261009682812926e+01 0.000000000000000000e+00 -2.421261009682812926e+01 0.000000000000000000e+00 1.118478776991116863e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.972088870043038900e-01
1.040000000000000000e+02 2.825138189189835884e+03 -2.487808592292012833e+01 0.000000000000000000e+00 -2.487808592292012833e+01 0.000000000000000000e+00 1.131776727654997483e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.965345116676378567e-01
1.050000000000000000e+02 2.856779831168947112e+03 -2.554254934423738277e+01 0.000000000000000000e+00 -2.554254934423738277e+01 0.000000000000000000e+00 1.144894447335144338e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.958708764652664081e-01
1.060000000000000000e+02 2.888609786919152612e+03 -2.620534385881879658e+01 0.000000000000000000e+00 -2.620534385881879658e+01 0.000000000000000000e+00 1.157816655888362911e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.952177545898057254e-01
1.070000000000000000e+02 2.920620699228461490e+03 -2.686603579931884411e+01 0.000000000000000000e+00 -2.686603579931884411e+01 0.000000000000000000e+00 1.170535531519196759e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.945749371856198839e-01
1.080000000000000000e+02 2.952797765110263299e+03 -2.752404297846906545e+01 0.000000000000000000e+00 -2.752404297846906545e+01 0.000000000000000000e+00 1.183028399717151125e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.939422162510617276e-01
1.090000000000000000e+02 2.985148481540671128e+03 -2.817870892914089964e+01 0.000000000000000000e+00 -2.817870892914089964e+01 0.000000000000000000e+00 1.195287463475366962e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.933193956483280074e-01
1.100000000000000000e+02 3.017658083665618051e+03 -2.882960007148659187e+01 0.000000000000000000e+00 -2.882960007148659187e+01 0.000000000000000000e+00 1.207290076280520097e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.927062821536135173e-01
1.110000000000000000e+02 3.050319228730958002e+03 -2.947620854340787133e+01 0.000000000000000000e+00 -2.947620854340787133e+01 0.000000000000000000e+00 1.219028469694347416e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.921026947467839308e-01
1.120000000000000000e+02 3.083132020782808922e+03 -3.011780366707082024e+01 0.000000000000000000e+00 -3.011780366707082024e+01 0.000000000000000000e+00 1.230494883488564950e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.915084559645109097e-01
1.130000000000000000e+02 3.116089152919667413e+03 -3.075402620962684352e+01 0.000000000000000000e+00 -3.075402620962684352e+01 0.000000000000000000e+00 1.241666712462494049e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.909233942046368593e-01
1.140000000000000000e+02 3.149183249700874967e+03 -3.138421753307246931e+01 0.000000000000000000e+00 -3.138421753307246931e+01 0.000000000000000000e+00 1.252528768169288265e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.903473384751162845e-01
